RECTYPE,CNTBTCH,CNTITEM,IDCUST,IDINVC,TEXTTRX,INVCDESC,DATEINVC,SWMANRTE,DATEDUE,SWTAXBL,SWMANTX,CODETAXGRP,TAXSTTS1,AMTTAX1,FISCYR,FISCPER,
2,SY0720016,23,2764,"Raya Incentive /TS# /Job#200164123",1550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2765,"Raya Incentive /TS# /Job#200161449",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2766,"Raya Incentive /TS# /Job#200162132",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2767,"Raya Incentive /TS# /Job#200164843",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2768,"Raya Incentive /TS# /Job#200164025",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2769,"Raya Incentive /TS# /Job#200164024",1900.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2770,"Raya Incentive /TS# /Job#200161275",550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2771,"Raya Incentive /TS# /Job#200162138",1000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2772,"Raya Incentive /TS# /Job#200159631",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2773,"Raya Incentive /TS# /Job#200164109",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2774,"Raya Incentive /TS# /Job#200159731",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2775,"Raya Incentive /TS# /Job#200164110",1900.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2776,"Raya Incentive /TS# /Job#200165778",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2777,"Raya Incentive /TS# /Job#200165786",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2778,"Raya Incentive /TS# /Job#200164028",1900.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2779,"Raya Incentive /TS# /Job#200164021",1550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2780,"Raya Incentive /TS# /Job#200161271",1800.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2781,"Raya Incentive /TS# /Job#200164111",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2782,"Raya Incentive /TS# /Job#200165771",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2783,"Raya Incentive /TS# /Job#200165790",1900.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2784,"Raya Incentive /TS# /Job#200165749",1400.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2785,"Raya Incentive /TS# /Job#200159788",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2786,"Raya Incentive /TS# /Job#200165795",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2787,"Raya Incentive /TS# /Job#200161465",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2788,"Raya Incentive /TS# /Job#200164118",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2789,"Raya Incentive /TS# /Job#200159621",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2790,"Raya Incentive /TS# /Job#200165789",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2791,"Raya Incentive /TS# /Job#200165794",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2792,"Raya Incentive /TS# /Job#200165773",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2793,"Raya Incentive /TS# /Job#200165769",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2794,"Raya Incentive /TS# /Job#200165798",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2795,"Raya Incentive /TS# /Job#200165793",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2796,"Raya Incentive /TS# /Job#200165784",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2797,"Raya Incentive /TS# /Job#200165788",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2798,"Raya Incentive /TS# /Job#200165780",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2799,"Raya Incentive /TS# /Job#200165787",1800.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2800,"Raya Incentive /TS# /Job#200165799",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2801,"Raya Incentive /TS# /Job#200165777",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2802,"Raya Incentive /TS# /Job#200165770",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2803,"Raya Incentive /TS# /Job#200165758",1400.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2804,"Raya Incentive /TS# /Job#200161274",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2805,"Raya Incentive /TS# /Job#200164022",1300.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2806,"Raya Incentive /TS# /Job#200164023",1700.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2807,"Raya Incentive /TS# /Job#200159629",1400.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2808,"Raya Incentive /TS# /Job#200161295",1700.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2809,"Raya Incentive /TS# /Job#200161466",1550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2810,"Raya Incentive /TS# /Job#200164125",1300.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2811,"Raya Incentive /TS# /Job#200161594",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2812,"Raya Incentive /TS# /Job#200162131",1550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2813,"Raya Incentive /TS# /Job#200161688",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2814,"Raya Incentive /TS# /Job#200165750",1300.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2815,"Raya Incentive /TS# /Job#200161469",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2816,"Raya Incentive /TS# /Job#200162135",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2817,"Raya Incentive /TS# /Job#200164841",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2818,"Raya Incentive /TS# /Job#200161459",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2819,"Raya Incentive /TS# /Job#200161468",1550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2820,"Raya Incentive /TS# /Job#200165754",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2821,"Raya Incentive /TS# /Job#200161677",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2822,"Raya Incentive /TS# /Job#200165791",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2823,"Raya Incentive /TS# /Job#200165761",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2824,"Raya Incentive /TS# /Job#200164121",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2825,"Raya Incentive /TS# /Job#200160133",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2826,"Raya Incentive /TS# /Job#200165751",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2827,"Raya Incentive /TS# /Job#200161285",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2828,"Raya Incentive /TS# /Job#200164113",1450.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2829,"Raya Incentive /TS# /Job#200164031",2000.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2830,"Raya Incentive /TS# /Job#200164030",1550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2831,"Raya Incentive /TS# /Job#200165755",1550.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2832,"Raya Incentive /TS# /Job#200164119",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2833,"Raya Incentive /TS# /Job#200162134",1400.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2834,"Raya Incentive /TS# /Job#200164842",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2835,"Raya Incentive /TS# /Job#200159620",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2836,"Raya Incentive /TS# /Job#200164027",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2837,"Raya Incentive /TS# /Job#200161456",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2838,"Raya Incentive /TS# /Job#200165776",1650.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2839,"Raya Incentive /TS# /Job#200159732",1900.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2840,"Raya Incentive /TS# /Job#200164105",1200.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2841,"Raya Incentive /TS# /Job#200161683",1050.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2842,"Raya Incentive /TS# /Job#200158943",1750.00,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2843,"SOCSO /TS# /Job#200165781",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2844,"SOCSO /TS# /Job#200159630",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2845,"SOCSO /TS# /Job#200165783",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2846,"SOCSO /TS# /Job#200158934",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2847,"SOCSO /TS# /Job#200165775",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2848,"SOCSO /TS# /Job#200164115",58.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2849,"SOCSO /TS# /Job#200165753",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2850,"SOCSO /TS# /Job#200165752",58.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2851,"SOCSO /TS# /Job#200164116",56.85,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2852,"SOCSO /TS# /Job#200165782",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2853,"SOCSO /TS# /Job#200165772",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2854,"SOCSO /TS# /Job#200164122",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2855,"SOCSO /TS# /Job#200165800",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2856,"SOCSO /TS# /Job#200165797",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2857,"SOCSO /TS# /Job#200165760",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2858,"SOCSO /TS# /Job#200165197",58.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2859,"SOCSO /TS# /Job#200158942",60.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2860,"SOCSO /TS# /Job#200159345",6.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2861,"SOCSO /TS# /Job#200166999",62.90,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2862,"SOCSO /TS# /Job#200158946",27.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2863,"SOCSO /TS# /Job#200166989",41.90,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2864,"SOCSO /TS# /Job#200159694",30.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2865,"SOCSO /TS# /Job#200167003",38.40,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2866,"SOCSO /TS# /Job#200159234",6.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2867,"SOCSO /TS# /Job#200159337",23.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2868,"SOCSO /TS# /Job#200167000",22.70,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2869,"SOCSO /TS# /Job#200159619",35.85,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2870,"SOCSO /TS# /Job#200167001",33.20,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2871,"SOCSO /TS# /Job#200158945",62.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2872,"SOCSO /TS# /Job#200158631",11.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2873,"SOCSO /TS# /Job#200158947",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2874,"SOCSO /TS# /Job#200158938",65.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2875,"SOCSO /TS# /Job#200161464",46.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2876,"SOCSO /TS# /Job#200166279",49.85,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2877,"SOCSO /TS# /Job#200166211",46.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2878,"SOCSO /TS# /Job#200166295",39.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2879,"SOCSO /TS# /Job#200166301",65.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2880,"SOCSO /TS# /Job#200166275",44.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2881,"SOCSO /TS# /Job#200166201",41.15,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2882,"SOCSO /TS# /Job#200164103",30.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2883,"SOCSO /TS# /Job#200161675",44.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2884,"SOCSO /TS# /Job#200166294",39.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2885,"SOCSO /TS# /Job#200166297",44.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2886,"SOCSO /TS# /Job#200165779",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2887,"SOCSO /TS# /Job#200166276",44.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2888,"SOCSO /TS# /Job#200166290",51.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2889,"SOCSO /TS# /Job#200161676",35.85,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2890,"SOCSO /TS# /Job#200165759",48.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2891,"SOCSO /TS# /Job#200166278",44.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2892,"SOCSO /TS# /Job#200166219",46.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2893,"SOCSO /TS# /Job#200166293",39.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2894,"SOCSO /TS# /Job#200164104",39.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2895,"SOCSO /TS# /Job#200166217",48.15,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2896,"SOCSO /TS# /Job#200166303",69.05,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2897,"SOCSO /TS# /Job#200164117",49.85,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2898,"SOCSO /TS# /Job#200165774",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2899,"SOCSO /TS# /Job#200161267",32.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2900,"SOCSO /TS# /Job#200166300",56.85,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2901,"SOCSO /TS# /Job#200166299",41.15,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2902,"SOCSO /TS# /Job#200166287",51.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2903,"SOCSO /TS# /Job#200166273",48.15,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2904,"SOCSO /TS# /Job#200166298",42.85,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2905,"SOCSO /TS# /Job#200166282",41.15,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2906,"SOCSO /TS# /Job#200161467",48.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2907,"SOCSO /TS# /Job#200166284",37.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2908,"SOCSO /TS# /Job#200166283",37.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2909,"SOCSO /TS# /Job#200166302",69.05,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2910,"SOCSO /TS# /Job#200165785",41.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2911,"SOCSO /TS# /Job#200166296",51.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2912,"SOCSO /TS# /Job#200166203",44.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2913,"SOCSO /TS# /Job#200166204",32.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2914,"SOCSO /TS# /Job#200161284",39.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2915,"SOCSO /TS# /Job#200166292",42.85,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2916,"SOCSO /TS# /Job#200166280",46.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2917,"SOCSO /TS# /Job#200161678",42.85,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2918,"SOCSO /TS# /Job#200166277",39.35,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2919,"SOCSO /TS# /Job#200166216",37.65,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2920,"SOCSO /TS# /Job#200166218",49.85,0,2,3102-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2921,"SOCSO /TS# /Job#200164026",53.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2922,"SOCSO /TS# /Job#200164123",60.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2923,"SOCSO /TS# /Job#200161449",60.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2924,"SOCSO /TS# /Job#200162132",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2925,"SOCSO /TS# /Job#200164843",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2926,"SOCSO /TS# /Job#200164025",60.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2927,"SOCSO /TS# /Job#200164024",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2928,"SOCSO /TS# /Job#200161275",51.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2929,"SOCSO /TS# /Job#200162138",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2930,"SOCSO /TS# /Job#200159631",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2931,"SOCSO /TS# /Job#200164109",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2932,"SOCSO /TS# /Job#200159731",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2933,"SOCSO /TS# /Job#200164110",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2934,"SOCSO /TS# /Job#200165778",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2935,"SOCSO /TS# /Job#200165786",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2936,"SOCSO /TS# /Job#200164028",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2937,"SOCSO /TS# /Job#200164021",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2938,"SOCSO /TS# /Job#200161271",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2939,"SOCSO /TS# /Job#200164111",65.65,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2940,"SOCSO /TS# /Job#200165771",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2941,"SOCSO /TS# /Job#200165790",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2942,"SOCSO /TS# /Job#200165749",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2943,"SOCSO /TS# /Job#200159788",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2944,"SOCSO /TS# /Job#200165795",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2945,"SOCSO /TS# /Job#200161465",60.35,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2946,"SOCSO /TS# /Job#200164118",62.15,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
2,SY0720016,23,2947,"SOCSO /TS# /Job#200159621",69.05,0,2,3103-104, /Batch #SY0720016 /Timesheet #,0.00,,,,,,,
